2017-02-26 01:23:08.644000,0.7068112648895371938641782781,-0.045,1150.37,1150.47,1150.465,3.7012,2.5177911
2017-02-26 01:23:08.652000,0.7634246526596189819214407899,-0.00500000,1150.36000000,1150.47,1150.42,3.46120000,2.08468065
2017-02-26 01:23:08.658000,0.7617251710037497860062083898,-0.17000000,1150.02,1150.47,1150.41500000,3.46120000,2.08468065
2017-02-26 01:23:08.665000,0.7944952839846239604572662792,-0.005,1150.01,1150.47,1150.245,7.94795519,2.08468065
2017-02-26 01:23:08.670000,0.8022374291590307091777372213,-0.005,1150,1150.47,1150.24,8.92695519,2.08468065
2017-02-26 01:23:08.675000,0.8197288692446234381562249828,-0.230,1149.54,1150.47,1150.235,11.00575519,2.08468065
2017-02-26 01:23:08.680000,0.7380978421763843582435779971,-0.010,1149.52,1150.47,1150.005,10.92575519,2.08468065
2017-02-26 01:23:08.685000,0.7346664323968398482553664195,-0.110,1149.3,1150.47,1149.995,10.90575519,2.08468065
2017-02-26 01:23:08.691000,0.6956158103958106882065706696,-0.040,1149.22,1150.47,1149.885,10.89575519,2.08468065
2017-02-26 01:23:08.696000,0.6814721199893413360032409061,-0.065,1149.09,1150.47,1149.845,10.89575519,2.08468065
2017-02-26 01:23:08.702000,0.6608353775384296555785361684,-0.03,1149.03,1150.47,1149.78,8.49575519,2.08468065
2017-02-26 01:23:08.707000,0.6507555904255085129506212256,-0.005,1149.02,1150.47,1149.75,8.49575519,2.08468065
2017-02-26 01:23:08.714000,0.6524530455352192135189869586,0.09000000,1149.20000000,1150.47,1149.745,8.72575519,2.08468065
2017-02-26 01:23:08.722000,0.6784541705724273363553790573,0.17500000,1149.55000000,1150.47,1149.83500000,10.77985519,2.04796929
2017-02-26 01:23:08.729000,0.7196304358987877333040876932,0.22500000,1150.00000000,1150.47,1150.01000000,8.46045519,2.04796929
2017-02-26 01:23:08.738000,0.7924367428209462742009372456,0.21500000,1150.43000000,1150.47,1150.23500000,7.47145519,2.04796929
2017-02-26 01:23:08.747000,0.7674290775000821267924080025,-0.00500000,1150.43000000,1150.46000000,1150.45000000,2.86470000,2.04796929
2017-02-26 01:23:08.763000,0.7086299492940992976199695019,0.00500000,1150.43000000,1150.47,1150.44500000,4.26060000,5.45456929
2017-02-26 01:23:08.780000,0.7831745850862085206597321906,-0.00500000,1150.43000000,1150.46000000,1150.45000000,2.71060000,2.16456929
2017-02-26 01:23:08.795000,0.7547263839978619687750837535,-0.00500000,1150.43000000,1150.45000000,1150.44500000,2.71060000,2.13796929
2017-02-26 01:23:08.822000,0.7406300119971350814591797937,0.00500000,1150.43000000,1150.46000000,1150.44000000,2.72060000,2.23456929
2017-02-26 01:23:08.829000,0.4600931907148692317387884093,0.00500000,1150.43000000,1150.47,1150.44500000,0.23060000,2.30456929
2017-02-26 01:23:25.204000,0.4627266647876701469389363921,0.00500000,1150.44000000,1150.47,1150.45000000,0.23060000,2.28456929
2017-02-26 01:23:25.247000,0.7885521472196560131936000955,-0.00500000,1150.43000000,1150.47,1150.45500000,4.40570000,1.33734614
2017-02-26 01:23:25.426000,0.7635539028606942766662132462,0.00500000,1150.44000000,1150.47,1150.45000000,3.04900000,1.33734614
2017-02-26 01:23:36.314000,0.7953024955356877614081582820,0.01500000,1150.44000000,1150.50000000,1150.45500000,4.59900000,1.33734614
2017-02-26 01:23:38.862000,0.6277920408075773966814445400,0.00500000,1150.45000000,1150.50000000,1150.47000000,2.02330000,1.13000000
2017-02-26 01:23:39.447000,0.9358104838674219842954232597,0.00500000,1150.46000000,1150.50000000,1150.47500000,2.04020000,0.07663070
2017-02-26 01:23:39.550000,0.9393661921222729728753782720,0.00500000,1150.47000000,1150.50000000,1150.48000000,2.04330000,0.07663070
2017-02-26 01:23:39.640000,0.9439064776542763401832434924,0.00500000,1150.48000000,1150.50000000,1150.48500000,2.04330000,0.07663070
2017-02-26 01:23:39.737000,0.9478272493245743126074066689,-0.01500000,1150.45000000,1150.50000000,1150.49000000,2.04330000,0.07663070
2017-02-26 01:23:39.769000,0.4619649692015703649251400986,-0.00500000,1150.44000000,1150.50000000,1150.47500000,0.69660000,0.77663070
2017-02-26 01:23:39.796000,0.3699163316027021423242599154,0.02000000,1150.48000000,1150.50000000,1150.47000000,0.46330000,0.77663070
2017-02-26 01:23:39.883000,0.3874860534315352083792191251,-0.01000000,1150.46,1150.50000000,1150.49000000,0.47330000,0.77663070
2017-02-26 01:23:39.902000,0.6143838150748288976497105689,-0.01500000,1150.43000000,1150.50000000,1150.48000000,2.00330000,0.77663070
2017-02-26 01:23:39.910000,0.3013909529515346745798322121,0.02000000,1150.47000000,1150.50000000,1150.46500000,0.21330000,0.77663070
2017-02-26 01:23:39.989000,0.3161001924285459472751068837,-0.01000000,1150.45000000,1150.50000000,1150.48500000,0.22330000,0.77663070
2017-02-26 01:23:40.041000,0.3153305573171107016119626438,0.02000000,1150.49000000,1150.50000000,1150.47500000,0.23612606,0.77663070
2017-02-26 01:23:40.285000,0.5903409960711625240941902418,-0.02000000,1150.45000000,1150.50000000,1150.49500000,1.62282606,0.77663070
2017-02-26 01:23:40.547000,0.1382598253547067957436486074,0.02000000,1150.49000000,1150.50000000,1150.47500000,0.07282606,1.02663070
2017-02-26 01:23:40.801000,0.5707946094347563745754991900,-0.00500000,1150.48000000,1150.50000000,1150.49500000,2.02612606,1.02663070
2017-02-26 01:23:40.917000,0.5652162777111551145365146986,-0.01500000,1150.45000000,1150.50000000,1150.49000000,0.49612606,0.32663070
2017-02-26 01:23:40.948000,0.4090778910123432777441109295,0.00500000,1150.46000000,1150.50000000,1150.47500000,0.28282606,0.32663070
2017-02-26 01:23:40.977000,0.4202755257429940296407301777,0.01500000,1150.49000000,1150.50000000,1150.48000000,0.29282606,0.32663070
2017-02-26 01:23:41.195000,0.7390107593969058671472928935,-0.00500000,1150.48000000,1150.50000000,1150.49500000,1.83282606,0.32663070
2017-02-26 01:23:41.257000,0.8631543048363610697708946435,-0.01500000,1150.45000000,1150.50000000,1150.49000000,0.48612606,0.07663070
2017-02-26 01:23:41.315000,0.8480638687253269699675406854,0.00500000,1150.46000000,1150.50000000,1150.47500000,0.47612606,0.07663070
2017-02-26 01:23:41.509000,0.8543956681965341550081251025,0.00500000,1150.47000000,1150.50000000,1150.48000000,0.48612606,0.07663070
2017-02-26 01:23:41.604000,0.9383527050158302125496503021,0.00500000,1150.48000000,1150.50000000,1150.48500000,1.83282606,0.07663070
2017-02-26 01:23:41.712000,0.9431429454231997799508479239,-0.01500000,1150.45000000,1150.50000000,1150.49000000,1.83282606,0.07663070
2017-02-26 01:23:41.742000,0.2451827864782936619994543884,0.00500000,1150.46000000,1150.50000000,1150.47500000,0.28282606,0.77663070
2017-02-26 01:23:41.921000,0.3844087556800351613200332777,0.00500000,1150.47000000,1150.50000000,1150.48000000,0.48612606,0.77663070
2017-02-26 01:23:42.130000,0.6348169603205180925149263144,0.00500000,1150.48000000,1150.50000000,1150.48500000,2.02612606,0.77663070
